Name,Label
සුමනතිලක පියදිගමගේ ප්‍රේමචන්ද්‍ර,POLN
සුමතිපාල සුබසිංහ මුදියන්සේලාගේ ප්‍රේමරත්න,POLN
සුමතිරත්න පියවීර,POLN
සුමේධා ජී ජයසේන,POLN
සුන්දරම් පෙරුමාල් රාජදුරෙයි,POLN
සුන්දරම් පෙරියානන්,POLN
සන්තෙරලිංගම් චෙල්ලප්පා,POLN
සුප්පයිහ් සතාසිවම්,POLN
සුරවීර අලංකාරගේ වික්ටර් (මහාචාර්ය),POLN
සුරේන්ද්‍ර රාගවන්,POLN
සූරියආරච්චි සූරියආරච්චි කංකානමාලගේ කරුණාදාස,POLN
සුසන්ත ගල්ගමුව පුංචිනිලමේ,POLN
සුසිල් ප්‍රේමජයන්ත,POLN
තම්බිමුත්තු එමානුවෙල් රාසනායගම්,POLN
තම්බිමුත්තු සැමුවෙල් පෙනිංටන් තවරාසා,POLN
තෙන්නකෝන් මුදියන්සේ,POLN
තෙන්නකෝන් පියසේන,POLN
තෙන්නකෝන් තිළිණ බණ්ඩාර,POLN
තෙන්නකෝන් යසරත්න බණ්ඩාර,POLN
ටෙනේ හෙන්රි බර්නාඩ්,POLN
තෙන්නකෝන් පතිරාජ මුදියන්සේලාගේ කපුරුහාමි,POLN
තෙන්නකෝන් රන් බණ්ඩා,POLN
තෙන්නකෝන් රෙජිනෝල්ඩ් විල්ෆ්‍රඩ්,POLN
තෙන්නකෝන් රෝලන්ඩ් ස්ටීවන්,POLN
තෙන්නකෝන් ටිකිරි බණ්ඩා තලතා අතුකෝරල,POLN
තම්බයියා ඇල්ෆ්‍රඩ් ලියෝ,POLN
තම්බිරාජා සෝමසුන්තෙරම්,POLN
තඹුගල තඹුගල අතුකෝරලලාගේ සුමනතිස්ස,POLN
තංගතුරෙයි අරුණාසලම්,POLN
තංගවඩිවේල් තම්බිරාජා,POLN
තංගවේල් සින්නයියා,POLN
තාරක බාලසූරිය,POLN
තරුමලිංගම් සිත්තරත්තන්,POLN
තවරාජා කලයි අරසන්,POLN
තවරාජා සින්නදුරෙයි,POLN
තේමිස් මැනුවෙල් සවාරියප්පා,POLN
තෙවරප්පෙරුම තෙවරප්පෙරුම ආරච්චිලාගේ කරුණාසිංහ,POLN
ත්‍යාගරාජා ආරුමුගම්,POLN
තිලක් ජනක මාරපන,POLN
තිලකරාජා මයිල්වාගනම්,POLN
තිලකසේකර රයිටර්,POLN
තිලකසිරි අන්දරගේ දොන් ගාමිණී,POLN
තිලංග සුමතිපාල,POLN
තිල්ලනාදන් කේ.,POLN
තිරිමාදුර රංජිත් ද සොයිසා,POLN
තිරුනාවුකරසු තමෝදරම්පිල්ලෙයි,POLN
තිස්ස විජයරත්න කරල්ලියද්ද,POLN
තිවියනාදන් ජෙයරත්නම්,POLN
තොණ්ඩමන් වී.ඊ.කේ.,POLN
ආර් සවුමියමූර්ති,POLN
තවුෆීක් කබීබ් මොහොමඩ්,POLN
තුරෙයිරාසසිංහම් ක්‍රිෂ්ණපිල්ලෙයි,POLN
තුරෙයිරත්නම් කතිරිපිල්ලේ,POLN
තුරෙයිරත්නසිංහම් කතිර්ගමතම්බි,POLN
තුෂාර ඉඳුනිල් අමරසේන,POLN
තුසිත විජේමාන්න,POLN
ටිකිරි බණ්ඩා වීරකෝන් මුදියන්සේලාගෙදර කුඹුරේ ගෙදර,POLN
තිලකරත්න මානික්‍රලාගේ,POLN
තිලකරත්න දොන් එඩ්වින්,POLN
තිලකරත්න වන්නිආරච්චිගේ දොන් ස්ටැන්ලි,POLN
ටිරාන් අලස්,POLN
තිරුචෙල්වම් නීලකන්දන්,POLN
තිස්ස අත්තනායක,POLN
තිස්ස විතාරණ,POLN
තිස්සකුට්ටි ආරච්චි ගුණපාල,POLN
තිසේරා වර්ණකුලසූරිය මානික්කුගේ ඇන්ටන් සුගත්,POLN
තිසේරා වර්ණකුලසූරිය පිලිප් ඇන්ටනි ප්‍රෝටස්,POLN
තුඩාවේ බාලඋපාසකගේ යසෝදිස්,POLN
ත්‍යාගරාජා ජගනාදන්,POLN
යු.කෙ. සුමිත් උඩුකුඹුර,POLN
උදය ගම්මන්පිල,POLN
උදයකාන්ත ගුණතිලක,POLN
උදයන කිරිඳිගොඩ,POLN
උදයරත්න වික්‍රමතිලක වෙදආරච්චිලාගේ ගොඩ්ෆ්‍රි වසන්ත,POLN
උද්දික ප්‍රේමරත්න,POLN
උදිත් සංජය ලොකුබණ්ඩාර විජේසිංහ ජයවීර මුදියන්සේලාගේ,POLN
උඩුගම ඇලෙක්සැන්ඩර් රිචඩ් (මේජර් ජෙනරාල්),POLN
උනයිස් ෆාරුක්,POLN
උනම්බෝවේ උක්කු බණ්ඩා,POLN
උනන්තැන්නේ පුංචි බණ්ඩා,POLN
උපේක්ෂා ස්වර්ණමාලිනී,POLN
උපුල් මහේන්ද්‍ර රාජපක්ෂ,POLN
උපුල් සංජීව ගලප්පත්ති,POLN
උතුමාලෙබ්බේ මොහොමඩ් ඉබ්‍රලේබේ,POLN
වඩිවේලු සුරේෂ්,POLN
වන්නිආරච්චි පවිත්‍රා දේවි,POLN
වන්නියසිංහම් කුමාරස්වාමි,POLN
වාසුදේව නානායක්කාර,POLN
වීරසිංහම් ආනන්දසංගරී,POLN
වීරසිංහම් විශ්වලිංගම්,POLN
වේලු කුමාර,POLN
වේලුපිල්ලේ කැනප්පෙන් වේලුසිංහම්,POLN
හාමුදුරුවෝ. අපරැක්කේ පුන්නානන්ද හිමි,POLN
හාමුදුරුවෝ. එල්ලාවල මේධානන්ද හිමි,POLN
හාමුදුරුවෝ. කතළුවේ රතනසීහ හිමි,POLN
හාමුදුරුවෝ. කොටපොල අමරකිත්ති හිමි,POLN
හාමුදුරුවෝ. උඩවත්තේ නන්ද හිමි,POLN
හාමුදුරුවෝ. උඩුවේ ධම්මාලෝක හිමි,POLN
විදුර වික්‍රමනායක,POLN
විග්නේෂ්වරන් කාසිලිංගම්,POLN
විජිත් විජයමුණි සොයිසා,POLN
විජිත බේරුගොඩ,POLN
විජිත රණවීර,POLN
විනයාගමූර්ති මුරලිදරන්,POLN
වයිතලිංගම් සිදම්බරම්පිල්ලෙයි,POLN
වාද්දුවගේ මංජු ලලිත් වර්ණ කුමාර,POLN
වඩිගමංගාව ඒ.එච්.එම්.අශෝක ප්‍රේමලාල්,POLN
වඩිගමංගාව අබේසිංහ හේරත් මුදියන්සේලාගේ සද්ධාතිස්ස,POLN
වෛද්‍යරත්න නෝමන් ජේම්ස් වජිර අබේවර්ධන,POLN
වළගම්බාහු රාජප්‍රිය දයාරත්න,POLN
වල්පිටගම ආරියපාල,POLN
වනිගරත්න අහානා කපුගේ දොන්,POLN
වනිගසේකර ඩේවිඩ්,POLN
වනිගසේකර හරීෂ්,POLN
වන්නිආරච්චි ධර්මදාස,POLN
වන්නිනායක උක්කු බණ්ඩා,POLN
වන්නිනායක වන්නිනායක මුදියන්සේලාගේ හේරත් බණ්ඩා,POLN
වර්ණපාල වටරැකේ ආරච්චිලාගේ විශ්ව,POLN
වසන්ත යාපා බණ්ඩාර,POLN
වස්කඩුව ජේ.ගුණසේන ද සිල්වා,POLN
වීර කුමාර දිසානායක,POLN
වීරකෝන් අතුල ඉන්දික,POLN
වීරකෝන් බට්ටි,POLN
වීරකෝන් පුංචි බණ්ඩා ඇලෝසියස්,POLN
වීරසේකර ජිනදාස දොන්,POLN
වීරසේකර වීරසේකර මුදියන්සේලාගේ උක්කු බණ්ඩා,POLN
වීරසේකර ධනපාල පිලිප් රනිල්,POLN
වීරසිංහ හේරත් මුදියන්සේලාගේ,POLN
වීරසිංහ පුවක්දණ්ඩාව ජිනදාස,POLN
වීරසිංහ පුවක්දණ්ඩාව මුනේන්ද්‍රදාස දේවක,POLN
වීරසිංහ වීරසිංහ මුදියන්සේලාගේ ලීලානන්ද,POLN
වීරසුමන වීරසිංහ,POLN
වීරවර්ධන එදිරිවීර,POLN
වේහල්ල කංකානම්ගේ ඉන්දික,POLN
වෙලගෙදර සරත් චන්ද්‍ර බණ්ඩාර,POLN
වෙලගෙදර වෙලගෙදර මුදියන්සේලාගේ ඩිංගිරි බණ්ඩා,POLN
වෙලේගම වීරකෝන් මුදියන්සේලාගේ රාජා,POLN
වැලිගොඩගේ සමන් රත්නප්‍රිය සිල්වා,POLN
වේරගම විලියම් හැරල්ඩ්,POLN
වේරපිටිය ටිකිරි බණ්ඩා,POLN
වෑත්තෑව ගම්ලත් රැල්ලගේ පුංචි බණ්ඩා,POLN
වික්‍රමනායක සෝමා,POLN
වික්‍රමනායක වින්සන්ට් ස්ටුවර්ට් ද සිල්වා,POLN
වික්‍රමරත්න දොඩංගොඩගේ දොන් එඩ්වින්,POLN
වික්‍රමසිංහ ගීකියනගේ දොන් හර්බට්,POLN
වික්‍රමසිංහ දියුනුගල්ලගේ පීටර්,POLN
වික්‍රමසූරිය පෙරුමාබදු පියසේන,POLN
වික්‍රමරත්න කිංස්ලි තිස්ස,POLN
වික්‍රමසිංහ සුගීස්වර අබේවර්ධන,POLN
වික්‍රමසිංහ දයානන්ද අබේවර්ධන,POLN
වික්‍රමසිංහ ඩොරීන් විනිෆ්‍රඩ්,POLN
වික්‍රමසිංහ ගෝවින්නගේ විමල් පද්මසිරි,POLN
වික්‍රමසිංහ පර්සි අබේවර්ධන,POLN
වික්‍රමසිංහ විල්සන් පුන්නසෝම අබේවර්ධන,POLN
වික්‍රමතිලක චාල්ස් ඩයස්,POLN
වික්‍රමතිලක එඩ්වඩ් ඩයස්,POLN
විජයදාස රාජපක්ෂ,POLN
විජයපාල ශ්‍රී නාරායන වාසල බණ්ඩාරනායක මොහොට්ටාලලාගේ සීතා කුමාරි අරඹේපොල,POLN
විජයරත්න එඩ්වින් ඇලෝසියස් පෙරේරා,POLN
විජයසිංහ විජයබාහු,POLN
විජයවර්ධන රන්ජන්,POLN
විජයවර්ධන කොටවිල විතානගේ චාල්ස් ජස්ටින්,POLN
විජේගුණරත්න සමරවීර මුදලිගේ දොන් රෙජිනෝල්ඩ් වැලන්ටයින්,POLN
විජේකෝන් මුදියන්සේලාගේ ජයසුන්දර,POLN
විජේකෝන් සරණසිරි බණ්ඩාර,POLN
විජේකෝන් විජේකෝන් මුදියන්සේලාගේ උක්කු බණ්ඩා,POLN
විජේමාන්න වින්සන්ට් ලියොනල්ඩ්,POLN
විජේනායක කේ.පියසිරි,POLN
විජේරත්න බණ්ඩා ජම්බුගහපිටිය ගෙදර,POLN
විජේරත්න බණ්ඩා කොටුගොඩැල්ල යාපා මුදියන්සේලාගේ,POLN
විජේරත්න මහේන්ද්‍ර සුරසිංහ,POLN
විජේරත්න රන්ජන්,POLN
විජේසේකර ගාමිණී චන්ද්‍ර,POLN
විජේසිංහ කුරුප්පු අප්පුහාමිලාගේ ලීලාරත්න,POLN
විජේසිංහ මුතුකුඩ ආරච්චිගේ ජයසිංහ,POLN
විජේසිංහ පියදාස,POLN
විජේසිරි ලෝහිනී මහේස්වේරි ඊරියගම,POLN
විජේසිරි රන්කෙත්තගේ ප්‍රේමචන්ද්‍ර,POLN
විජේසුන්දර පුංචි බණ්ඩාර,POLN
විජේසූරිය හෙන්රි එඩ්මන්ඩ්,POLN
විජේතුංග විජේතුංග මුදියන්සේලාගේ ඩිංගිරි බණ්ඩා,POLN
විජේවර්ධන මීලියද්දේ දේවගේ සමරපාල,POLN
විජේවර්ධන විමලා,POLN
විජයරත්න නිශ්ශංක පරාක්‍රම,POLN
විල් ජෝර්ජ් ඇල්ෆ්‍රඩ් හෙන්රි,POLN
විලියම් තෝමස් තංගතුරෙයි,POLN
විමල් වීරවංශ,POLN
විමලනාග පොල්වත්තේගමගේ ඔස්මන්ඩ්,POLN
විමලසේන දහම්කිත් චන්ද්‍රමානී,POLN
විමලසේන නැනෙදිරි,POLN
විමලසිරි හඳුන්නෙත්ති රන්නුලු,POLN
විමලසුරේන්ද්‍ර දේවපුර ජිනසේන,POLN
විතාන පතිරණගේ මිලාන් සජිත් ජයතිලක,POLN
වල්ජේසිංහ චන්ද්‍රසේන දොන්,POLN
වයි.ජී. පද්මසිරි,POLN
යදාමිණි නරෝදමා රූපසිංහ ගුණවර්ධන,POLN
යාලේගම මනම්පේරි මුදියන්සේලාගේ බන්දුල සෙනරත් බණ්ඩාර,POLN
යාලේගම මනම්පේරි මුදියන්සේලාගේ සමරරත්න බණ්ඩාර,POLN
යාපා මුදියන්සේලාගේ නවරත්න බණ්ඩා,POLN
යෝගශාංගරී වීරසිංහම් කනේෂසංකරී,POLN
යෝගේස්වරන් වෙට්ටිවේලු,POLN
සුහයිර් මොහොමඩ් මොහොමඩ්,POLN
අහිල ඉලංගෙයි මහජන කොංග්‍රසය,POLP
ඉලංකෙයි තමිල් අරසු කච්චි,POLP
එක්සත් ජාතික පක්ෂය,POLP
ජනනායක තමිළ් තේසිය කූට්ටනි,POLP
ජාතික ජන බලවේගය,POLP
නව ප්‍රජාතන්ත්‍රවාදී පෙරමුණ,POLP
ශ්‍රී ලංකා කම්කරු පක්ෂය,POLP
ශ්‍රී ලංකා පොදුජන පෙරමුණ,POLP
ශ්‍රී ලංකා මුස්ලිම් කොන්ග්‍රසය,POLP
සමගි ජන බලවේගය,POLP
සමස්ත ලංකා ද්‍රවිඩ සන්ධානය,POLP
සර්වජන බලය,POLP
ස්වාධීන කණ්ඩායම ,POLP
අකිල ඉලංකෙයි තමිල් කොංග්‍රස්,POLP
අපේ ජන බල පක්ෂය,POLP
ඊලාම් ජනතා ප්‍රජාතාන්ත්‍රවාදි පක්ෂය,POLP
ජාතික කොංග්‍රසය,POLP
තමිල් මක්කල් ‍තේසිය කුට්ටනි,POLP
තමිළ් මක්කල් විඩුදලෛප් පුළිකල්,POLP
මුස්ලිම් ජාතික සන්ධානය,POLP
ශ්‍රී ලංකා නිදහස් පක්ෂය,POLP
එක්සත් ජනතා නිදහස් සන්ධානය,POLP
ජනතා විමුක්ති පෙරමුණ,POLP
ප්‍රජාතන්ත්‍රවාදී ජාතික සන්ධානය,POLP
කඳුරට ජනතා පෙරමුණ,POLP
ජාතික හෙළ උරුමය,POLP
ද්‍රවිඩ එක්සත් විමුක්ති පෙරමුණ,POLP
ද්‍රවිඩ සන්ධානය,POLP
ප්‍රජාතාන්ත්‍රවාදී ජනතා විමුක්ති පෙරමුණ,POLP
පොදුජන එක්සත් පෙරමුණ,POLP
ජාතික සමගි පෙරමුණ,POLP
ද්‍රවිඩ ඊලාම් විමුක්ති සංවිධානය,POLP
සිහල උරුමය,POLP
ලංකා සම සමාජ පක්ෂය,POLP
ශ්‍රී ලංකා ප්‍රගතිශීලී පෙරමුණ,POLP
ඊ ඩී එෆ්,POLP
එක්සත් සමාජවාදී සංධානය,POLP
මහජන එක්සත් පෙරමුණ,POLP
ලංකා වතු කම්කරු කොංග්‍රසය,POLP
සී පී,POLP
ෆෙඩරල් පක්ෂය,POLP
ශ්‍රී ලංකා නිදහස් සමාජවාදී පක්ෂය,POLP
එල් පී පී,POLP
ශ්‍රී ලංකා ජාතික පෙරමුණ,POLP
සමාජවාදී මහජන පෙරමුණ,POLP
විප්ලවකාරී ලංකා සම සමාජ පක්ෂය,POLP
කම්කරු පක්ෂය,POLP
බෝල්ෂෙවික් ලෙනින්ස්ට් පක්ෂය,POLP
ලංකා ඉංදියානු කොංග්‍රසය,POLP
සී ඕ එන් ජී,POLP
යුනියන් 1,POLP
